"022616";"1";"0";"1851427726";"60.68529129";"30.00411987";"Лосево";"";"";"";"halt";""
"022635";"1";"0";"530790888";"60.58893585";"30.17692566";"79 км";"";"78 км";"";"halt";"022635"
"022645";"1";"0";"442723847";"60.63162994";"30.11410522";"Петяярви";"";"";"";"station";""
"022654";"1";"0";"2341199442";"60.66570282";"30.03590012";"Лосево 1";"";"";"";"station";"022654"
"022705";"1";"0";"722089743";"60.72538376";"30.07369995";"Громово";"";"";"";"station";""
"022711";"1";"0";"272290127";"60.76968384";"30.14070892";"Суходолье";"";"";"";"halt";""
"022813";"1";"0";"371090708";"60.82555008";"30.12943649";"Отрадное";"";"";"";"station";""
"022902";"1";"0";"245419167";"60.90768051";"30.08011818";"Мюллюпельто";"";"";"";"station";""
"022917";"1";"0";"950503095";"60.95100784";"30.09219551";"Синёво";"";"";"";"halt";""
"023002";"1";"0";"2012486876";"61.0358696";"30.10265541";"Приозерск";"";"";"";"station";""
"023017";"1";"0";"264001502";"61.06713104";"29.98820877";"Капеасалми";"148 км";"";"";"halt";"023017"
"023106";"1";"0";"1794933346";"61.1129837";"29.87501335";"Кузнечное";"";"";"";"station";""
"023110";"1";"0";"291557991";"61.20300674";"29.73840332";"168 км";"";"";"";"halt";""
